fecha,Estación,Precipitación
2014-02-18,Mazaruca - Destacamento,0mm
2014-02-18,Villa Paranacito - Prefectura,0mm
2014-02-19,Brazo Largo - Puesto Caminero,---mm
2014-02-19,Holt Ibicuy - Comisaría,---mm
2014-02-19,Mazaruca - Destacamento,---mm
2014-02-19,Villa Paranacito - Prefectura,---mm
2014-02-22,Brazo Largo - Puesto Caminero,---mm
2014-02-22,Holt Ibicuy - Comisaría,8mm
2014-02-22,Mazaruca - Destacamento,8mm
2014-02-22,Villa Paranacito - Prefectura,---mm
2014-02-24,Brazo Largo - Puesto Caminero,---mm
2014-02-24,Holt Ibicuy - Comisaría,---mm
2014-02-24,Mazaruca - Destacamento,---mm
2014-02-24,Villa Paranacito - Prefectura,---mm
2014-02-25,Brazo Largo - Puesto Caminero,---mm
2014-02-25,Holt Ibicuy - Comisaría,---mm
2014-02-25,Mazaruca - Destacamento,---mm
2014-02-25,Villa Paranacito - Prefectura,---mm
2014-02-26,Brazo Largo - Puesto Caminero,---mm
2014-02-26,Holt Ibicuy - Comisaría,---mm
2014-02-26,Mazaruca - Destacamento,---mm
2014-02-26,Villa Paranacito - Prefectura,---mm
2014-03-04,Brazo Largo - Puesto Caminero,---mm
2014-03-04,Holt Ibicuy - Comisaría,---mm
2014-03-04,Mazaruca - Destacamento,---mm
2014-03-04,Villa Paranacito - Prefectura,---mm
2014-03-10,Brazo Largo - Puesto Caminero,---mm
2014-03-10,Holt Ibicuy - Comisaría,5mm
2014-03-10,Mazaruca - Destacamento,5mm
2014-03-10,Villa Paranacito - Prefectura,45mm
2014-03-14,Brazo Largo - Puesto Caminero,70mm
2014-03-14,Holt Ibicuy - Comisaría,65mm
2014-03-14,Mazaruca - Destacamento,65mm
2014-03-14,Villa Paranacito - Prefectura,70mm
2014-03-16,Brazo Largo - Puesto Caminero,---mm
2014-03-16,Holt Ibicuy - Comisaría,---mm
2014-03-16,Mazaruca - Destacamento,---mm
2014-03-16,Villa Paranacito - Prefectura,---mm
2014-03-18,Brazo Largo - Puesto Caminero,5mm
2014-03-18,Holt Ibicuy - Comisaría,7mm
2014-03-18,Mazaruca - Destacamento,7mm
2014-03-18,Villa Paranacito - Prefectura,5mm
2014-03-19,Brazo Largo - Puesto Caminero,---mm
2014-03-19,Holt Ibicuy - Comisaría,---mm
2014-03-19,Mazaruca - Destacamento,---mm
2014-03-19,Villa Paranacito - Prefectura,---mm
2014-03-26,Brazo Largo - Puesto Caminero,---mm
2014-03-26,Holt Ibicuy - Comisaría,---mm
2014-03-26,Mazaruca - Destacamento,---mm
2014-03-26,Villa Paranacito - Prefectura,---mm
2014-03-27,Brazo Largo - Puesto Caminero,13mm
2014-03-27,Holt Ibicuy - Comisaría,11mm
2014-03-27,Mazaruca - Destacamento,11mm
2014-03-27,Villa Paranacito - Prefectura,13mm
2014-03-28,Brazo Largo - Puesto Caminero,---mm
2014-03-28,Holt Ibicuy - Comisaría,---mm
2014-03-28,Mazaruca - Destacamento,---mm
2014-03-28,Villa Paranacito - Prefectura,---mm
2014-03-29,Brazo Largo - Puesto Caminero,---mm
2014-03-29,Holt Ibicuy - Comisaría,---mm
2014-03-29,Mazaruca - Destacamento,---mm
2014-03-29,Villa Paranacito - Prefectura,---mm
2014-03-30,Brazo Largo - Puesto Caminero,18mm
2014-03-30,Holt Ibicuy - Comisaría,15mm
2014-03-30,Mazaruca - Destacamento,18mm
2014-03-30,Villa Paranacito - Prefectura,18mm
2014-04-05,Brazo Largo - Puesto Caminero,17mm
2014-04-05,Holt Ibicuy - Comisaría,27mm
2014-04-05,Mazaruca - Destacamento,27mm
2014-04-05,Villa Paranacito - Prefectura,12mm
2014-04-06,Brazo Largo - Puesto Caminero,---mm
2014-04-06,Holt Ibicuy - Comisaría,---mm
2014-04-06,Mazaruca - Destacamento,---mm
2014-04-06,Villa Paranacito - Prefectura,---mm
2014-04-07,Brazo Largo - Puesto Caminero,32mm
2014-04-07,Holt Ibicuy - Comisaría,45mm
2014-04-07,Mazaruca - Destacamento,50mm
2014-04-07,Villa Paranacito - Prefectura,60mm
2014-04-10,Brazo Largo - Puesto Caminero,---mm
2014-04-10,Holt Ibicuy - Comisaría,---mm
2014-04-10,Mazaruca - Destacamento,---mm
2014-04-10,Villa Paranacito - Prefectura,---mm
2014-04-11,Brazo Largo - Puesto Caminero,2mm
2014-04-11,Holt Ibicuy - Comisaría,---mm
2014-04-11,Mazaruca - Destacamento,---mm
2014-04-11,Villa Paranacito - Prefectura,2mm
2014-04-28,Brazo Largo - Puesto Caminero,---mm
2014-04-28,Holt Ibicuy - Comisaría,---mm
2014-04-28,Mazaruca - Destacamento,---mm
2014-04-28,Villa Paranacito - Prefectura,---mm
2014-04-29,Brazo Largo - Puesto Caminero,55mm
2014-04-29,Holt Ibicuy - Comisaría,60mm
2014-04-29,Mazaruca - Destacamento,49mm
2014-04-29,Villa Paranacito - Prefectura,48mm
2014-04-30,Brazo Largo - Puesto Caminero,---mm
2014-04-30,Holt Ibicuy - Comisaría,---mm
2014-04-30,Mazaruca - Destacamento,---mm
2014-04-30,Villa Paranacito - Prefectura,---mm
2014-05-11,Brazo Largo - Puesto Caminero,18mm
2014-05-11,Holt Ibicuy - Comisaría,19mm
2014-05-11,Mazaruca - Destacamento,20mm
2014-05-11,Villa Paranacito - Prefectura,20mm
2014-05-12,Brazo Largo - Puesto Caminero,---mm
2014-05-12,Holt Ibicuy - Comisaría,---mm
2014-05-12,Mazaruca - Destacamento,---mm
2014-05-12,Villa Paranacito - Prefectura,---mm
2014-05-16,Brazo Largo - Puesto Caminero,---mm
2014-05-16,Holt Ibicuy - Comisaría,---mm
2014-05-16,Mazaruca - Destacamento,---mm
2014-05-16,Villa Paranacito - Prefectura,---mm
2014-05-17,Brazo Largo - Puesto Caminero,---mm
2014-05-17,Holt Ibicuy - Comisaría,---mm
2014-05-17,Mazaruca - Destacamento,---mm
2014-05-17,Villa Paranacito - Prefectura,---mm
2014-05-19,Brazo Largo - Puesto Caminero,---mm
2014-05-19,Holt Ibicuy - Comisaría,---mm
2014-05-19,Mazaruca - Destacamento,---mm
2014-05-19,Villa Paranacito - Prefectura,---mm
2014-05-20,Brazo Largo - Puesto Caminero,22mm
2014-05-20,Holt Ibicuy - Comisaría,21mm
2014-05-20,Mazaruca - Destacamento,21mm
2014-05-20,Villa Paranacito - Prefectura,25mm
2014-05-21,Brazo Largo - Puesto Caminero,23mm
2014-05-21,Holt Ibicuy - Comisaría,25mm
2014-05-21,Mazaruca - Destacamento,20mm
2014-05-21,Villa Paranacito - Prefectura,30mm
2014-05-30,Brazo Largo - Puesto Caminero,---mm
2014-05-30,Holt Ibicuy - Comisaría,---mm
2014-05-30,Mazaruca - Destacamento,---mm
2014-05-30,Villa Paranacito - Prefectura,---mm
2014-06-04,Brazo Largo - Puesto Caminero,---mm
2014-06-04,Holt Ibicuy - Comisaría,---mm
2014-06-04,Mazaruca - Destacamento,---mm
2014-06-04,Villa Paranacito - Prefectura,---mm
2014-06-11,Brazo Largo - Puesto Caminero,15mm
2014-06-11,Holt Ibicuy - Comisaría,15mm
2014-06-11,Mazaruca - Destacamento,15mm
2014-06-11,Villa Paranacito - Prefectura,30mm
2014-06-12,Brazo Largo - Puesto Caminero,20mm
2014-06-12,Holt Ibicuy - Comisaría,16mm
2014-06-12,Mazaruca - Destacamento,20mm
2014-06-12,Villa Paranacito - Prefectura,20mm
2014-07-05,Brazo Largo - Puesto Caminero,3mm
2014-07-05,Holt Ibicuy - Comisaría,2mm
2014-07-05,Mazaruca - Destacamento,3mm
2014-07-05,Villa Paranacito - Prefectura,5mm
2014-07-11,Brazo Largo - Puesto Caminero,---mm
2014-07-11,Holt Ibicuy - Comisaría,---mm
2014-07-11,Mazaruca - Destacamento,---mm
2014-07-11,Villa Paranacito - Prefectura,---mm
2014-07-12,Brazo Largo - Puesto Caminero,13mm
2014-07-12,Holt Ibicuy - Comisaría,10mm
2014-07-12,Mazaruca - Destacamento,10mm
2014-07-12,Villa Paranacito - Prefectura,12mm
2014-07-16,Brazo Largo - Puesto Caminero,---mm
2014-07-16,Holt Ibicuy - Comisaría,---mm
2014-07-16,Mazaruca - Destacamento,---mm
2014-07-16,Villa Paranacito - Prefectura,---mm
2014-07-21,Brazo Largo - Puesto Caminero,6mm
2014-07-21,Holt Ibicuy - Comisaría,10mm
2014-07-21,Mazaruca - Destacamento,10mm
2014-07-21,Villa Paranacito - Prefectura,5mm
2014-07-22,Brazo Largo - Puesto Caminero,2mm
2014-07-22,Holt Ibicuy - Comisaría,---mm
2014-07-22,Mazaruca - Destacamento,---mm
2014-07-22,Villa Paranacito - Prefectura,2mm
2014-08-30,Brazo Largo - Puesto Caminero,---mm
2014-08-30,Holt Ibicuy - Comisaría,---mm
2014-08-30,Mazaruca - Destacamento,---mm
2014-08-30,Villa Paranacito - Prefectura,---mm
2014-09-04,Brazo Largo - Puesto Caminero,---mm
2014-09-04,Holt Ibicuy - Comisaría,---mm
2014-09-04,Mazaruca - Destacamento,---mm
2014-09-04,Villa Paranacito - Prefectura,---mm
2014-09-05,Brazo Largo - Puesto Caminero,76mm
2014-09-05,Holt Ibicuy - Comisaría,22mm
2014-09-05,Mazaruca - Destacamento,20mm
2014-09-05,Villa Paranacito - Prefectura,75mm
2014-09-06,Brazo Largo - Puesto Caminero,---mm
2014-09-06,Holt Ibicuy - Comisaría,---mm
2014-09-06,Mazaruca - Destacamento,---mm
2014-09-06,Villa Paranacito - Prefectura,---mm
2014-09-09,Brazo Largo - Puesto Caminero,18mm
2014-09-09,Holt Ibicuy - Comisaría,19mm
2014-09-09,Mazaruca - Destacamento,19mm
2014-09-09,Villa Paranacito - Prefectura,18mm
2014-09-13,Brazo Largo - Puesto Caminero,45mm
2014-09-13,Holt Ibicuy - Comisaría,40mm
2014-09-13,Mazaruca - Destacamento,40mm
2014-09-13,Villa Paranacito - Prefectura,50mm
2014-09-14,Brazo Largo - Puesto Caminero,38mm
2014-09-14,Holt Ibicuy - Comisaría,36mm
2014-09-14,Mazaruca - Destacamento,37mm
2014-09-14,Villa Paranacito - Prefectura,40mm
2014-09-23,Brazo Largo - Puesto Caminero,13mm
2014-09-23,Holt Ibicuy - Comisaría,12mm
2014-09-23,Mazaruca - Destacamento,12mm
2014-09-23,Villa Paranacito - Prefectura,10mm
2014-09-25,Brazo Largo - Puesto Caminero,---mm
2014-09-25,Holt Ibicuy - Comisaría,---mm
2014-09-25,Mazaruca - Destacamento,---mm
2014-09-25,Villa Paranacito - Prefectura,---mm
2014-09-28,Brazo Largo - Puesto Caminero,---mm
2014-09-28,Holt Ibicuy - Comisaría,2mm
2014-09-28,Mazaruca - Destacamento,4mm
2014-09-28,Villa Paranacito - Prefectura,40mm
2014-09-30,Brazo Largo - Puesto Caminero,---mm
2014-09-30,Holt Ibicuy - Comisaría,---mm
2014-09-30,Mazaruca - Destacamento,---mm
2014-09-30,Villa Paranacito - Prefectura,---mm
2014-10-04,Brazo Largo - Puesto Caminero,60mm
2014-10-04,Holt Ibicuy - Comisaría,65mm
2014-10-04,Mazaruca - Destacamento,65mm
2014-10-04,Villa Paranacito - Prefectura,60mm
2014-10-05,Brazo Largo - Puesto Caminero,85mm
2014-10-05,Holt Ibicuy - Comisaría,80mm
2014-10-05,Mazaruca - Destacamento,80mm
2014-10-05,Villa Paranacito - Prefectura,90mm
2014-10-08,Brazo Largo - Puesto Caminero,3mm
2014-10-08,Holt Ibicuy - Comisaría,---mm
2014-10-08,Mazaruca - Destacamento,---mm
2014-10-08,Villa Paranacito - Prefectura,5mm
2014-10-09,Brazo Largo - Puesto Caminero,15mm
2014-10-09,Holt Ibicuy - Comisaría,12mm
2014-10-09,Mazaruca - Destacamento,12mm
2014-10-09,Villa Paranacito - Prefectura,15mm
2014-10-18,Brazo Largo - Puesto Caminero,---mm
2014-10-18,Holt Ibicuy - Comisaría,---mm
2014-10-18,Mazaruca - Destacamento,---mm
2014-10-18,Villa Paranacito - Prefectura,---mm
2014-10-28,Brazo Largo - Puesto Caminero,40mm
2014-10-28,Holt Ibicuy - Comisaría,36mm
2014-10-28,Mazaruca - Destacamento,38mm
2014-10-28,Villa Paranacito - Prefectura,47mm
2014-10-29,Brazo Largo - Puesto Caminero,130mm
2014-10-29,Holt Ibicuy - Comisaría,47mm
2014-10-29,Mazaruca - Destacamento,41mm
2014-10-29,Villa Paranacito - Prefectura,95mm
2014-10-31,Brazo Largo - Puesto Caminero,---mm
2014-10-31,Holt Ibicuy - Comisaría,---mm
2014-10-31,Mazaruca - Destacamento,---mm
2014-10-31,Villa Paranacito - Prefectura,---mm
2014-11-01,Brazo Largo - Puesto Caminero,---mm
2014-11-01,Holt Ibicuy - Comisaría,---mm
2014-11-01,Mazaruca - Destacamento,---mm
2014-11-01,Villa Paranacito - Prefectura,---mm
2014-11-02,Brazo Largo - Puesto Caminero,---mm
2014-11-02,Holt Ibicuy - Comisaría,---mm
2014-11-02,Mazaruca - Destacamento,---mm
2014-11-02,Villa Paranacito - Prefectura,---mm
2014-11-03,Brazo Largo - Puesto Caminero,---mm
2014-11-03,Holt Ibicuy - Comisaría,---mm
2014-11-03,Mazaruca - Destacamento,---mm
2014-11-03,Villa Paranacito - Prefectura,---mm
2014-11-10,Brazo Largo - Puesto Caminero,---mm
2014-11-10,Holt Ibicuy - Comisaría,---mm
2014-11-10,Mazaruca - Destacamento,---mm
2014-11-10,Villa Paranacito - Prefectura,---mm
2014-11-11,Brazo Largo - Puesto Caminero,---mm
2014-11-11,Holt Ibicuy - Comisaría,---mm
2014-11-11,Mazaruca - Destacamento,---mm
2014-11-11,Villa Paranacito - Prefectura,---mm
2014-11-19,Brazo Largo - Puesto Caminero,---mm
2014-11-19,Holt Ibicuy - Comisaría,---mm
2014-11-19,Mazaruca - Destacamento,---mm
2014-11-19,Villa Paranacito - Prefectura,---mm
2014-11-21,Brazo Largo - Puesto Caminero,---mm
2014-11-21,Holt Ibicuy - Comisaría,---mm
2014-11-21,Mazaruca - Destacamento,---mm
2014-11-21,Villa Paranacito - Prefectura,---mm
2014-11-24,Brazo Largo - Puesto Caminero,25mm
2014-11-24,Holt Ibicuy - Comisaría,19mm
2014-11-24,Mazaruca - Destacamento,12mm
2014-11-24,Villa Paranacito - Prefectura,38mm
2015-02-10,Brazo Largo - Puesto Caminero,---mm
2015-02-10,Holt Ibicuy - Comisaría,---mm
2015-02-10,Mazaruca - Destacamento,---mm
2015-02-10,Villa Paranacito - Prefectura,---mm
2015-02-18,Brazo Largo - Puesto Caminero,---mm
2015-02-18,Holt Ibicuy - Comisaría,---mm
2015-02-18,Mazaruca - Destacamento,---mm
2015-02-18,Villa Paranacito - Prefectura,---mm
2015-02-24,Brazo Largo - Puesto Caminero,---mm
2015-02-24,Holt Ibicuy - Comisaría,---mm
2015-02-24,Mazaruca - Destacamento,---mm
2015-02-24,Villa Paranacito - Prefectura,---mm
2015-02-25,Brazo Largo - Puesto Caminero,---mm
2015-02-25,Holt Ibicuy - Comisaría,3mm
2015-02-25,Mazaruca - Destacamento,---mm
2015-02-25,Villa Paranacito - Prefectura,---mm
2015-03-01,Brazo Largo - Puesto Caminero,10mm
2015-03-01,Holt Ibicuy - Comisaría,10mm
2015-03-01,Mazaruca - Destacamento,12mm
2015-03-01,Villa Paranacito - Prefectura,8mm
2015-03-02,Brazo Largo - Puesto Caminero,---mm
2015-03-02,Holt Ibicuy - Comisaría,---mm
2015-03-02,Mazaruca - Destacamento,---mm
2015-03-02,Villa Paranacito - Prefectura,---mm
2015-03-03,Brazo Largo - Puesto Caminero,40mm
2015-03-03,Holt Ibicuy - Comisaría,40mm
2015-03-03,Mazaruca - Destacamento,40mm
2015-03-03,Villa Paranacito - Prefectura,35mm
2015-03-05,Brazo Largo - Puesto Caminero,---mm
2015-03-05,Holt Ibicuy - Comisaría,---mm
2015-03-05,Mazaruca - Destacamento,---mm
2015-03-05,Villa Paranacito - Prefectura,---mm
2015-03-24,Brazo Largo - Puesto Caminero,---mm
2015-03-24,Holt Ibicuy - Comisaría,---mm
2015-03-24,Mazaruca - Destacamento,---mm
2015-03-24,Villa Paranacito - Prefectura,---mm
2015-03-25,Brazo Largo - Puesto Caminero,8mm
2015-03-25,Holt Ibicuy - Comisaría,5mm
2015-03-25,Mazaruca - Destacamento,5mm
2015-03-25,Villa Paranacito - Prefectura,8mm
2015-04-16,Brazo Largo - Puesto Caminero,50mm
2015-04-16,Holt Ibicuy - Comisaría,20mm
2015-04-16,Mazaruca - Destacamento,20mm
2015-04-16,Villa Paranacito - Prefectura,50mm
2015-06-29,Brazo Largo - Puesto Caminero,---mm
2015-06-29,Holt Ibicuy - Comisaría,---mm
2015-06-29,Mazaruca - Destacamento,---mm
2015-06-29,Villa Paranacito - Prefectura,---mm
2015-08-13,Brazo Largo - Puesto Caminero,---mm
2015-08-13,Holt Ibicuy - Comisaría,---mm
2015-08-13,Mazaruca - Destacamento,---mm
2015-08-13,Villa Paranacito - Prefectura,---mm
2015-08-14,Brazo Largo - Puesto Caminero,---mm
2015-08-14,Holt Ibicuy - Comisaría,---mm
2015-08-14,Mazaruca - Destacamento,---mm
2015-08-14,Villa Paranacito - Prefectura,---mm
2015-08-17,Brazo Largo - Puesto Caminero,---mm
2015-08-17,Holt Ibicuy - Comisaría,---mm
2015-08-17,Mazaruca - Destacamento,---mm
2015-08-17,Villa Paranacito - Prefectura,---mm
2015-08-18,Brazo Largo - Puesto Caminero,---mm
2015-08-18,Holt Ibicuy - Comisaría,---mm
2015-08-18,Mazaruca - Destacamento,---mm
2015-08-18,Villa Paranacito - Prefectura,---mm
2015-09-02,Brazo Largo - Puesto Caminero,---mm
2015-09-02,Holt Ibicuy - Comisaría,---mm
2015-09-02,Mazaruca - Destacamento,---mm
2015-09-02,Paranacito - Puesto Caminero,---mm
2015-09-02,Villa Paranacito - Prefectura,---mm
2015-09-22,Brazo Largo - Puesto Caminero,---mm
2015-09-22,Holt Ibicuy - Comisaría,---mm
2015-09-22,Mazaruca - Destacamento,---mm
2015-09-22,Paranacito - Puesto Caminero,---mm
2015-09-22,Villa Paranacito - Prefectura,---mm
2015-10-02,Brazo Largo - Puesto Caminero,---mm
2015-10-02,Holt Ibicuy - Comisaría,---mm
2015-10-02,Mazaruca - Destacamento,---mm
2015-10-02,Paranacito - Puesto Caminero,---mm
2015-10-02,Villa Paranacito - Prefectura,---mm
2015-10-19,Brazo Largo - Puesto Caminero,7mm
2015-10-19,Holt Ibicuy - Comisaría,5mm
2015-10-19,Mazaruca - Destacamento,6mm
2015-10-19,Paranacito - Puesto Caminero,7mm
2015-10-19,Villa Paranacito - Prefectura,7mm
2015-10-29,Brazo Largo - Puesto Caminero,25mm
2015-10-29,Holt Ibicuy - Comisaría,25mm
2015-10-29,Mazaruca - Destacamento,24mm
2015-10-29,Paranacito - Puesto Caminero,---mm
2015-10-29,Villa Paranacito - Prefectura,15mm
2015-11-10,Brazo Largo - Puesto Caminero,---mm
2015-11-10,Holt Ibicuy - Comisaría,---mm
2015-11-10,Mazaruca - Destacamento,---mm
2015-11-10,Paranacito - Puesto Caminero,---mm
2015-11-10,Villa Paranacito - Prefectura,---mm
2015-11-12,Brazo Largo - Puesto Caminero,16mm
2015-11-12,Holt Ibicuy - Comisaría,25mm
2015-11-12,Mazaruca - Destacamento,---mm
2015-11-12,Paranacito - Puesto Caminero,38mm
2015-11-12,Villa Paranacito - Prefectura,38mm
2015-11-13,Brazo Largo - Puesto Caminero,22mm
2015-11-13,Holt Ibicuy - Comisaría,30mm
2015-11-13,Mazaruca - Destacamento,---mm
2015-11-13,Paranacito - Puesto Caminero,---mm
2015-11-13,Villa Paranacito - Prefectura,43mm
2015-11-18,Brazo Largo - Puesto Caminero,3mm
2015-11-18,Holt Ibicuy - Comisaría,3mm
2015-11-18,Mazaruca - Destacamento,---mm
2015-11-18,Paranacito - Puesto Caminero,2mm
2015-11-18,Villa Paranacito - Prefectura,2mm
2015-11-27,Brazo Largo - Puesto Caminero,---mm
2015-11-27,Holt Ibicuy - Comisaría,---mm
2015-11-27,Mazaruca - Destacamento,---mm
2015-11-27,Paranacito - Puesto Caminero,---mm
2015-11-27,Villa Paranacito - Prefectura,---mm
2015-12-12,Brazo Largo - Puesto Caminero,1mm
2015-12-12,Holt Ibicuy - Comisaría,1mm
2015-12-12,Mazaruca - Destacamento,---mm
2015-12-12,Paranacito - Puesto Caminero,---mm
2015-12-12,Villa Paranacito - Prefectura,1mm
2015-12-13,Brazo Largo - Puesto Caminero,5mm
2015-12-13,Holt Ibicuy - Comisaría,5mm
2015-12-13,Mazaruca - Destacamento,---mm
2015-12-13,Paranacito - Puesto Caminero,6mm
2015-12-13,Villa Paranacito - Prefectura,7mm
2015-12-14,Brazo Largo - Puesto Caminero,---mm
2015-12-14,Holt Ibicuy - Comisaría,---mm
2015-12-14,Mazaruca - Destacamento,---mm
2015-12-14,Paranacito - Puesto Caminero,---mm
2015-12-14,Villa Paranacito - Prefectura,---mm
2015-12-17,Brazo Largo - Puesto Caminero,19mm
2015-12-17,Holt Ibicuy - Comisaría,19mm
2015-12-17,Mazaruca - Destacamento,25mm
2015-12-17,Paranacito - Puesto Caminero,---mm
2015-12-17,Villa Paranacito - Prefectura,12mm
2015-12-22,Brazo Largo - Puesto Caminero,12mm
2015-12-22,Holt Ibicuy - Comisaría,11mm
2015-12-22,Mazaruca - Destacamento,10mm
2015-12-22,Paranacito - Puesto Caminero,---mm
2015-12-22,Villa Paranacito - Prefectura,40mm
2015-12-23,Brazo Largo - Puesto Caminero,3mm
2015-12-23,Holt Ibicuy - Comisaría,3mm
2015-12-23,Mazaruca - Destacamento,---mm
2015-12-23,Paranacito - Puesto Caminero,---mm
2015-12-23,Villa Paranacito - Prefectura,5mm
2015-12-29,Brazo Largo - Puesto Caminero,---mm
2015-12-29,Holt Ibicuy - Comisaría,---mm
2015-12-29,Mazaruca - Destacamento,---mm
2015-12-29,Paranacito - Puesto Caminero,---mm
2015-12-29,Villa Paranacito - Prefectura,---mm
2016-01-03,Brazo Largo - Puesto Caminero,---mm
2016-01-03,Holt Ibicuy - Comisaría,---mm
2016-01-03,Mazaruca - Destacamento,---mm
2016-01-03,Paranacito - Puesto Caminero,---mm
2016-01-03,Villa Paranacito - Prefectura,---mm
2016-01-04,Brazo Largo - Puesto Caminero,40mm
2016-01-04,Holt Ibicuy - Comisaría,---mm
2016-01-04,Mazaruca - Destacamento,13mm
2016-01-04,Paranacito - Puesto Caminero,---mm
2016-01-04,Villa Paranacito - Prefectura,40mm
2016-01-12,Brazo Largo - Puesto Caminero,---mm
2016-01-12,Holt Ibicuy - Comisaría,---mm
2016-01-12,Mazaruca - Destacamento,---mm
2016-01-12,Paranacito - Puesto Caminero,---mm
2016-01-12,Villa Paranacito - Prefectura,---mm
2016-02-07,Brazo Largo - Puesto Caminero,32mm
2016-02-07,Holt Ibicuy - Comisaría,30mm
2016-02-07,Mazaruca - Destacamento,32mm
2016-02-07,Paranacito - Puesto Caminero,---mm
2016-02-07,Villa Paranacito - Prefectura,37mm
2016-02-08,Brazo Largo - Puesto Caminero,34mm
2016-02-08,Holt Ibicuy - Comisaría,32mm
2016-02-08,Mazaruca - Destacamento,35mm
2016-02-08,Paranacito - Puesto Caminero,---mm
2016-02-08,Villa Paranacito - Prefectura,40mm
2016-02-13,Brazo Largo - Puesto Caminero,40mm
2016-02-13,Holt Ibicuy - Comisaría,35mm
2016-02-13,Mazaruca - Destacamento,36mm
2016-02-13,Paranacito - Puesto Caminero,38mm
2016-02-13,Villa Paranacito - Prefectura,---mm
2016-02-15,Brazo Largo - Puesto Caminero,---mm
2016-02-15,Holt Ibicuy - Comisaría,---mm
2016-02-15,Mazaruca - Destacamento,---mm
2016-02-15,Paranacito - Puesto Caminero,---mm
2016-02-15,Villa Paranacito - Prefectura,---mm
2016-02-17,Brazo Largo - Puesto Caminero,---mm
2016-02-17,Holt Ibicuy - Comisaría,---mm
2016-02-17,Mazaruca - Destacamento,---mm
2016-02-17,Paranacito - Puesto Caminero,---mm
2016-02-17,Villa Paranacito - Prefectura,---mm
2016-02-18,Brazo Largo - Puesto Caminero,---mm
2016-02-18,Holt Ibicuy - Comisaría,---mm
2016-02-18,Mazaruca - Destacamento,---mm
2016-02-18,Paranacito - Puesto Caminero,---mm
2016-02-18,Villa Paranacito - Prefectura,---mm
2016-02-19,Brazo Largo - Puesto Caminero,---mm
2016-02-19,Holt Ibicuy - Comisaría,---mm
2016-02-19,Mazaruca - Destacamento,---mm
2016-02-19,Paranacito - Puesto Caminero,---mm
2016-02-19,Villa Paranacito - Prefectura,---mm
2016-02-24,Brazo Largo - Puesto Caminero,---mm
2016-02-24,Holt Ibicuy - Comisaría,---mm
2016-02-24,Mazaruca - Destacamento,---mm
2016-02-24,Paranacito - Puesto Caminero,---mm
2016-02-24,Villa Paranacito - Prefectura,---mm
2016-02-25,Brazo Largo - Puesto Caminero,9mm
2016-02-25,Holt Ibicuy - Comisaría,12mm
2016-02-25,Mazaruca - Destacamento,---mm
2016-02-25,Paranacito - Puesto Caminero,---mm
2016-02-25,Villa Paranacito - Prefectura,10mm
2016-02-26,Brazo Largo - Puesto Caminero,---mm
2016-02-26,Holt Ibicuy - Comisaría,---mm
2016-02-26,Mazaruca - Destacamento,---mm
2016-02-26,Paranacito - Puesto Caminero,---mm
2016-02-26,Villa Paranacito - Prefectura,---mm
2016-03-01,Brazo Largo - Puesto Caminero,---mm
2016-03-01,Holt Ibicuy - Comisaría,---mm
2016-03-01,Mazaruca - Destacamento,---mm
2016-03-01,Paranacito - Puesto Caminero,---mm
2016-03-01,Villa Paranacito - Prefectura,---mm
2016-03-04,Brazo Largo - Puesto Caminero,---mm
2016-03-04,Holt Ibicuy - Comisaría,---mm
2016-03-04,Mazaruca - Destacamento,---mm
2016-03-04,Paranacito - Puesto Caminero,---mm
2016-03-04,Villa Paranacito - Prefectura,---mm
2016-03-18,Brazo Largo - Puesto Caminero,18mm
2016-03-18,Holt Ibicuy - Comisaría,18mm
2016-03-18,Mazaruca - Destacamento,18mm
2016-03-18,Paranacito - Puesto Caminero,---mm
2016-03-18,Villa Paranacito - Prefectura,16mm
2016-03-19,Brazo Largo - Puesto Caminero,2mm
2016-03-19,Holt Ibicuy - Comisaría,2mm
2016-03-19,Mazaruca - Destacamento,2mm
2016-03-19,Paranacito - Puesto Caminero,4mm
2016-03-19,Villa Paranacito - Prefectura,4mm
2016-03-20,Brazo Largo - Puesto Caminero,---mm
2016-03-20,Holt Ibicuy - Comisaría,---mm
2016-03-20,Mazaruca - Destacamento,---mm
2016-03-20,Paranacito - Puesto Caminero,---mm
2016-03-20,Villa Paranacito - Prefectura,---mm
2016-04-02,Brazo Largo - Puesto Caminero,---mm
2016-04-02,Holt Ibicuy - Comisaría,---mm
2016-04-02,Mazaruca - Destacamento,---mm
2016-04-02,Paranacito - Puesto Caminero,---mm
2016-04-02,Villa Paranacito - Prefectura,---mm
2016-04-04,Brazo Largo - Puesto Caminero,---mm
2016-04-04,Holt Ibicuy - Comisaría,---mm
2016-04-04,Mazaruca - Destacamento,---mm
2016-04-04,Paranacito - Puesto Caminero,---mm
2016-04-04,Villa Paranacito - Prefectura,---mm
2016-04-05,Brazo Largo - Puesto Caminero,4mm
2016-04-05,Holt Ibicuy - Comisaría,3mm
2016-04-05,Mazaruca - Destacamento,3mm
2016-04-05,Paranacito - Puesto Caminero,---mm
2016-04-05,Villa Paranacito - Prefectura,4mm
2016-04-06,Brazo Largo - Puesto Caminero,---mm
2016-04-06,Holt Ibicuy - Comisaría,---mm
2016-04-06,Mazaruca - Destacamento,---mm
2016-04-06,Paranacito - Puesto Caminero,---mm
2016-04-06,Villa Paranacito - Prefectura,---mm
