fecha,Estación,Precipitación
2010-10-29,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2010-10-29,La Hierra - Destacamento Nº 52,---mm
2010-10-29,La Verbena - Comisaría,---mm
2010-10-29,Las Mulitas - Comisaría Nº 19,---mm
2010-10-29,Mulas Grandes - Destacamento Nº 54,---mm
2010-10-29,Puente de Hierro - Destacamento Nº 50,---mm
2010-10-29,Rincón de Mesa - Destacamento Nº 53,---mm
2010-10-29,Rincón del Chañar - Destacamento Nº 55,---mm
2010-10-29,San Pedro - Destacamento,---mm
2010-10-29,San Víctor - Subcomisaría Nº 22,---mm
2010-11-04,Atencio - Subcomisaría,---mm
2010-11-04,Feliciano - Ciudad - Est.Agromet. DPH,---mm
2010-11-04,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2010-11-04,La Hierra - Destacamento Nº 52,---mm
2010-11-04,La Verbena - Comisaría,---mm
2010-11-04,Las Mulitas - Comisaría Nº 19,---mm
2010-11-04,Mulas Grandes - Destacamento Nº 54,---mm
2010-11-04,Puente de Hierro - Destacamento Nº 50,---mm
2010-11-04,Rincón de Mesa - Destacamento Nº 53,---mm
2010-11-04,Rincón del Chañar - Destacamento Nº 55,---mm
2010-11-04,San Pedro - Destacamento,---mm
2010-11-04,San Víctor - Subcomisaría Nº 22,---mm
2010-11-08,Atencio - Subcomisaría,45mm
2010-11-08,Feliciano - Ciudad - Est.Agromet. DPH,36mm
2010-11-08,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2010-11-08,La Hierra - Destacamento Nº 52,49mm
2010-11-08,La Verbena - Comisaría,49mm
2010-11-08,Las Mulitas - Comisaría Nº 19,32mm
2010-11-08,Mulas Grandes - Destacamento Nº 54,40mm
2010-11-08,Puente de Hierro - Destacamento Nº 50,25mm
2010-11-08,Rincón de Mesa - Destacamento Nº 53,38mm
2010-11-08,Rincón del Chañar - Destacamento Nº 55,30mm
2010-11-08,San Pedro - Destacamento,---mm
2010-11-08,San Víctor - Subcomisaría Nº 22,40mm
2010-11-19,Atencio - Subcomisaría,3mm
2010-11-19,Feliciano - Ciudad - Est.Agromet. DPH,5mm
2010-11-19,La Esmeralda - Comis.Nº 15 (Basualdo),2mm
2010-11-19,La Hierra - Destacamento Nº 52,4mm
2010-11-19,La Verbena - Comisaría,2mm
2010-11-19,Las Mulitas - Comisaría Nº 19,4mm
2010-11-19,Mulas Grandes - Destacamento Nº 54,5mm
2010-11-19,Puente de Hierro - Destacamento Nº 50,3mm
2010-11-19,Rincón de Mesa - Destacamento Nº 53,5mm
2010-11-19,Rincón del Chañar - Destacamento Nº 55,5mm
2010-11-19,San Pedro - Destacamento,---mm
2010-11-19,San Víctor - Subcomisaría Nº 22,4mm
2010-11-24,Atencio - Subcomisaría,20mm
2010-11-24,Feliciano - Ciudad - Est.Agromet. DPH,18mm
2010-11-24,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2010-11-24,La Hierra - Destacamento Nº 52,12mm
2010-11-24,La Verbena - Comisaría,7mm
2010-11-24,Las Mulitas - Comisaría Nº 19,11mm
2010-11-24,Mulas Grandes - Destacamento Nº 54,15mm
2010-11-24,Puente de Hierro - Destacamento Nº 50,30mm
2010-11-24,Rincón de Mesa - Destacamento Nº 53,19mm
2010-11-24,Rincón del Chañar - Destacamento Nº 55,16mm
2010-11-24,San Pedro - Destacamento,---mm
2010-11-24,San Víctor - Subcomisaría Nº 22,12mm
2010-11-27,Atencio - Subcomisaría,17mm
2010-11-27,Feliciano - Ciudad - Est.Agromet. DPH,15mm
2010-11-27,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2010-11-27,La Hierra - Destacamento Nº 52,18mm
2010-11-27,La Verbena - Comisaría,16mm
2010-11-27,Las Mulitas - Comisaría Nº 19,20mm
2010-11-27,Mulas Grandes - Destacamento Nº 54,28mm
2010-11-27,Puente de Hierro - Destacamento Nº 50,---mm
2010-11-27,Rincón de Mesa - Destacamento Nº 53,8mm
2010-11-27,Rincón del Chañar - Destacamento Nº 55,20mm
2010-11-27,San Pedro - Destacamento,---mm
2010-11-27,San Víctor - Subcomisaría Nº 22,25mm
2010-12-02,Atencio - Subcomisaría,---mm
2010-12-02,Feliciano - Ciudad - Est.Agromet. DPH,---mm
2010-12-02,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2010-12-02,La Hierra - Destacamento Nº 52,---mm
2010-12-02,La Verbena - Comisaría,---mm
2010-12-02,Las Mulitas - Comisaría Nº 19,---mm
2010-12-02,Mulas Grandes - Destacamento Nº 54,---mm
2010-12-02,Puente de Hierro - Destacamento Nº 50,---mm
2010-12-02,Rincón de Mesa - Destacamento Nº 53,---mm
2010-12-02,Rincón del Chañar - Destacamento Nº 55,---mm
2010-12-02,San Pedro - Destacamento,---mm
2010-12-02,San Víctor - Subcomisaría Nº 22,---mm
2010-12-04,Atencio - Subcomisaría,---mm
2010-12-04,Feliciano - Ciudad - Est.Agromet. DPH,---mm
2010-12-04,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2010-12-04,La Hierra - Destacamento Nº 52,---mm
2010-12-04,La Verbena - Comisaría,---mm
2010-12-04,Las Mulitas - Comisaría Nº 19,---mm
2010-12-04,Mulas Grandes - Destacamento Nº 54,---mm
2010-12-04,Puente de Hierro - Destacamento Nº 50,---mm
2010-12-04,Rincón de Mesa - Destacamento Nº 53,---mm
2010-12-04,Rincón del Chañar - Destacamento Nº 55,---mm
2010-12-04,San Pedro - Destacamento,---mm
2010-12-04,San Víctor - Subcomisaría Nº 22,---mm
2010-12-10,Atencio - Subcomisaría,2mm
2010-12-10,Feliciano - Ciudad - Est.Agromet. DPH,3mm
2010-12-10,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2010-12-10,La Hierra - Destacamento Nº 52,2mm
2010-12-10,La Verbena - Comisaría,1mm
2010-12-10,Las Mulitas - Comisaría Nº 19,2mm
2010-12-10,Mulas Grandes - Destacamento Nº 54,3mm
2010-12-10,Puente de Hierro - Destacamento Nº 50,2mm
2010-12-10,Rincón de Mesa - Destacamento Nº 53,2mm
2010-12-10,Rincón del Chañar - Destacamento Nº 55,2mm
2010-12-10,San Pedro - Destacamento,---mm
2010-12-10,San Víctor - Subcomisaría Nº 22,2mm
2010-12-11,Atencio - Subcomisaría,12mm
2010-12-11,Feliciano - Ciudad - Est.Agromet. DPH,11mm
2010-12-11,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2010-12-11,La Hierra - Destacamento Nº 52,11mm
2010-12-11,La Verbena - Comisaría,13mm
2010-12-11,Las Mulitas - Comisaría Nº 19,11mm
2010-12-11,Mulas Grandes - Destacamento Nº 54,13mm
2010-12-11,Puente de Hierro - Destacamento Nº 50,---mm
2010-12-11,Rincón de Mesa - Destacamento Nº 53,10mm
2010-12-11,Rincón del Chañar - Destacamento Nº 55,13mm
2010-12-11,San Pedro - Destacamento,---mm
2010-12-11,San Víctor - Subcomisaría Nº 22,13mm
2010-12-12,Atencio - Subcomisaría,---mm
2010-12-12,Feliciano - Ciudad - Est.Agromet. DPH,---mm
2010-12-12,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2010-12-12,La Hierra - Destacamento Nº 52,---mm
2010-12-12,La Verbena - Comisaría,---mm
2010-12-12,Las Mulitas - Comisaría Nº 19,---mm
2010-12-12,Mulas Grandes - Destacamento Nº 54,---mm
2010-12-12,Puente de Hierro - Destacamento Nº 50,---mm
2010-12-12,Rincón de Mesa - Destacamento Nº 53,---mm
2010-12-12,Rincón del Chañar - Destacamento Nº 55,---mm
2010-12-12,San Pedro - Destacamento,---mm
2010-12-12,San Víctor - Subcomisaría Nº 22,---mm
2010-12-18,Atencio - Subcomisaría,---mm
2010-12-18,Feliciano - Ciudad - Est.Agromet. DPH,5mm
2010-12-18,La Esmeralda - Comis.Nº 15 (Basualdo),5mm
2010-12-18,La Hierra - Destacamento Nº 52,9mm
2010-12-18,La Verbena - Comisaría,10mm
2010-12-18,Las Mulitas - Comisaría Nº 19,---mm
2010-12-18,Mulas Grandes - Destacamento Nº 54,---mm
2010-12-18,Puente de Hierro - Destacamento Nº 50,6mm
2010-12-18,Rincón de Mesa - Destacamento Nº 53,4mm
2010-12-18,Rincón del Chañar - Destacamento Nº 55,---mm
2010-12-18,San Pedro - Destacamento,---mm
2010-12-18,San Víctor - Subcomisaría Nº 22,5mm
2010-12-19,Atencio - Subcomisaría,---mm
2010-12-19,Feliciano - Ciudad - Est.Agromet. DPH,52mm
