fecha,Estación,Precipitación
2011-01-28,Libaros - Subcomisaría,---mm
2011-01-28,Pronunciamiento - Comisaría,---mm
2011-01-28,Santa Anita - Comisaría,---mm
2011-01-28,Uruguay - Ciudad,---mm
2011-01-28,Villa Mantero - Comisaría,---mm
2011-02-07,Basavilbaso - Comisaría,20mm
2011-02-07,Colonia Elias - Comisaría,18mm
2011-02-07,Estación Herrera - Comisaría,36mm
2011-02-07,Las Moscas - Subcomisaría,18mm
2011-02-07,Libaros - Subcomisaría,28mm
2011-02-07,Pronunciamiento - Comisaría,20mm
2011-02-07,Santa Anita - Comisaría,22mm
2011-02-07,Uruguay - Ciudad,18mm
2011-02-07,Villa Mantero - Comisaría,20mm
2011-02-09,Basavilbaso - Comisaría,---mm
2011-02-09,Colonia Elias - Comisaría,---mm
2011-02-09,Estación Herrera - Comisaría,---mm
2011-02-09,Las Moscas - Subcomisaría,---mm
2011-02-09,Libaros - Subcomisaría,---mm
2011-02-09,Pronunciamiento - Comisaría,---mm
2011-02-09,Santa Anita - Comisaría,---mm
2011-02-09,Uruguay - Ciudad,---mm
2011-02-09,Villa Mantero - Comisaría,---mm
2011-02-12,Basavilbaso - Comisaría,---mm
2011-02-12,Colonia Elias - Comisaría,---mm
2011-02-12,Estación Herrera - Comisaría,---mm
2011-02-12,Las Moscas - Subcomisaría,---mm
2011-02-12,Libaros - Subcomisaría,---mm
2011-02-12,Pronunciamiento - Comisaría,---mm
2011-02-12,Santa Anita - Comisaría,---mm
2011-02-12,Uruguay - Ciudad,---mm
2011-02-12,Villa Mantero - Comisaría,---mm
2011-02-18,Basavilbaso - Comisaría,---mm
2011-02-18,Colonia Elias - Comisaría,---mm
2011-02-18,Estación Herrera - Comisaría,---mm
2011-02-18,Las Moscas - Subcomisaría,---mm
2011-02-18,Libaros - Subcomisaría,---mm
2011-02-18,Pronunciamiento - Comisaría,---mm
2011-02-18,Santa Anita - Comisaría,---mm
2011-02-18,Uruguay - Ciudad,---mm
2011-02-18,Villa Mantero - Comisaría,---mm
2011-02-19,Basavilbaso - Comisaría,---mm
2011-02-19,Colonia Elias - Comisaría,---mm
2011-02-19,Estación Herrera - Comisaría,---mm
2011-02-19,Las Moscas - Subcomisaría,---mm
2011-02-19,Libaros - Subcomisaría,---mm
2011-02-19,Pronunciamiento - Comisaría,---mm
2011-02-19,Santa Anita - Comisaría,---mm
2011-02-19,Uruguay - Ciudad,---mm
