fecha,Estación,Precipitación
2010-12-18,Santa Elena - Prefectura,10mm
2010-12-18,Tacuara Ombú - Comisaría Nº 24,12mm
2010-12-18,Tacuara Yacaré - Comisaría Nº 23,13mm
2010-12-18,Villa Alcaraz - Comisaría,15mm
2010-12-18,Yeso Oeste -  Subcomisaría Nº 26,13mm
2010-12-19,Alcaraz Sur - Destacamento,23mm
2010-12-19,Bovril - Comisaría,32mm
2010-12-19,Colonia Avigdor,28mm
2010-12-19,Colonia Oficial Nº 3,---mm
2010-12-19,El Carmen - Yeso Oeste,40mm
2010-12-19,El Quebracho - Destacamento Santa Elena,30mm
2010-12-19,Estacas - Destacamento 53,24mm
2010-12-19,Estaquitas - Comisaría Nº 27,32mm
2010-12-19,La Lila - Particular,---mm
2010-12-19,La Paz - Comisaría 1º,33mm
2010-12-19,La Paz - Subprefectura,---mm
2010-12-19,Las Toscas - Destacamento Nº 54,37mm
2010-12-19,Paso Telegrafo - Puesto Caminero,35mm
2010-12-19,Piedras Blancas,23mm
2010-12-19,San Gustavo - Comisaría,31mm
2010-12-19,Santa Elena - Prefectura,28mm
2010-12-19,Tacuara Ombú - Comisaría Nº 24,25mm
2010-12-19,Tacuara Yacaré - Comisaría Nº 23,29mm
2010-12-19,Villa Alcaraz - Comisaría,23mm
2010-12-19,Yeso Oeste -  Subcomisaría Nº 26,29mm
2011-01-25,Alcaraz Sur - Destacamento,---mm
2011-01-25,Bovril - Comisaría,11mm
2011-01-25,Colonia Avigdor,9mm
2011-01-25,Colonia Oficial Nº 3,---mm
2011-01-25,El Carmen - Yeso Oeste,10mm
2011-01-25,El Quebracho - Destacamento Santa Elena,4mm
2011-01-25,Estacas - Destacamento 53,---mm
2011-01-25,Estaquitas - Comisaría Nº 27,1mm
2011-01-25,La Lila - Particular,---mm
2011-01-25,La Paz - Comisaría 1º,---mm
2011-01-25,La Paz - Subprefectura,---mm
2011-01-25,Las Toscas - Destacamento Nº 54,---mm
2011-01-25,Paso Telegrafo - Puesto Caminero,---mm
2011-01-25,Piedras Blancas,7mm
2011-01-25,San Gustavo - Comisaría,7mm
2011-01-25,Santa Elena - Prefectura,---mm
2011-01-25,Tacuara Ombú - Comisaría Nº 24,---mm
2011-01-25,Tacuara Yacaré - Comisaría Nº 23,---mm
2011-01-25,Villa Alcaraz - Comisaría,---mm
2011-01-25,Yeso Oeste -  Subcomisaría Nº 26,---mm
2011-01-27,Alcaraz Sur - Destacamento,---mm
2011-01-27,Bovril - Comisaría,---mm
2011-01-27,Colonia Avigdor,---mm
2011-01-27,Colonia Oficial Nº 3,---mm
2011-01-27,El Carmen - Yeso Oeste,---mm
2011-01-27,El Quebracho - Destacamento Santa Elena,---mm
2011-01-27,Estacas - Destacamento 53,---mm
2011-01-27,Estaquitas - Comisaría Nº 27,---mm
2011-01-27,La Lila - Particular,---mm
2011-01-27,La Paz - Comisaría 1º,---mm
2011-01-27,La Paz - Subprefectura,---mm
