fecha,Estación,Precipitación
2010-11-24,Crucesita 7ª - Escuela Nº 87,---mm
2010-11-24,Crucesita 8ª - Comisaría Nº 27,---mm
2010-11-24,Don Cristobal 2ª - Comisaría Nº 21,---mm
2010-11-24,El Pueblito - Comisaría Nº 20,---mm
2010-11-24,Febre - Comisaría Nº 19,---mm
2010-11-24,Hernández - Comisaría,---mm
2010-11-24,La Llave - Comisaría Nº 22,---mm
2010-11-24,Lucas González - Est. Agromet. DPH,---mm
2010-11-24,Nogoyá - Puesto Caminero,---mm
2010-11-24,Sección Urquiza - Comisaría Nº 28,---mm
2010-11-27,20 de Septiembre - Comisaría Nº 17,2mm
2010-11-27,Algarrobito - Comisaría Nº 1,---mm
2010-11-27,Aranguren - Comisaría,---mm
2010-11-27,Betbeder - Comisaría,---mm
2010-11-27,Crucesita 3ª - Comisaría,1mm
2010-11-27,Crucesita 7ª - Escuela Nº 87,1mm
2010-11-27,Crucesita 8ª - Comisaría Nº 27,---mm
2010-11-27,Don Cristobal 2ª - Comisaría Nº 21,2mm
2010-11-27,El Pueblito - Comisaría Nº 20,---mm
2010-11-27,Febre - Comisaría Nº 19,---mm
2010-11-27,Hernández - Comisaría,---mm
2010-11-27,La Llave - Comisaría Nº 22,---mm
2010-11-27,Lucas González - Est. Agromet. DPH,2mm
2010-11-27,Nogoyá - Puesto Caminero,2mm
2010-11-27,Sección Urquiza - Comisaría Nº 28,---mm
2010-12-02,20 de Septiembre - Comisaría Nº 17,21mm
2010-12-02,Algarrobito - Comisaría Nº 1,---mm
2010-12-02,Aranguren - Comisaría,37mm
2010-12-02,Betbeder - Comisaría,33mm
2010-12-02,Crucesita 3ª - Comisaría,31mm
2010-12-02,Crucesita 7ª - Escuela Nº 87,14mm
2010-12-02,Crucesita 8ª - Comisaría Nº 27,22mm
2010-12-02,Don Cristobal 2ª - Comisaría Nº 21,10mm
2010-12-02,El Pueblito - Comisaría Nº 20,---mm
2010-12-02,Febre - Comisaría Nº 19,13mm
2010-12-02,Hernández - Comisaría,53mm
2010-12-02,La Llave - Comisaría Nº 22,---mm
2010-12-02,Lucas González - Est. Agromet. DPH,26mm
2010-12-02,Nogoyá - Puesto Caminero,26mm
2010-12-02,Sección Urquiza - Comisaría Nº 28,---mm
2010-12-04,20 de Septiembre - Comisaría Nº 17,---mm
2010-12-04,Algarrobito - Comisaría Nº 1,---mm
2010-12-04,Aranguren - Comisaría,---mm
2010-12-04,Betbeder - Comisaría,---mm
2010-12-04,Crucesita 3ª - Comisaría,---mm
2010-12-04,Crucesita 7ª - Escuela Nº 87,---mm
2010-12-04,Crucesita 8ª - Comisaría Nº 27,---mm
2010-12-04,Don Cristobal 2ª - Comisaría Nº 21,---mm
2010-12-04,El Pueblito - Comisaría Nº 20,---mm
2010-12-04,Febre - Comisaría Nº 19,---mm
