fecha,Estación,Precipitación
2012-04-22,General Campos - Comisaría,---mm
2012-04-22,San Salvador - Comisaría,---mm
2012-04-24,General Campos - Comisaría,---mm
2012-04-24,San Salvador - Comisaría,---mm
2012-04-25,General Campos - Comisaría,---mm
2012-04-25,San Salvador - Comisaría,---mm
2012-04-27,General Campos - Comisaría,---mm
2012-04-27,San Salvador - Comisaría,---mm
2012-04-28,General Campos - Comisaría,12mm
2012-04-28,San Salvador - Comisaría,4mm
2012-05-10,General Campos - Comisaría,---mm
2012-05-10,San Salvador - Comisaría,1mm
2012-05-18,General Campos - Comisaría,11mm
2012-05-18,San Salvador - Comisaría,9mm
2012-05-20,General Campos - Comisaría,---mm
2012-05-20,San Salvador - Comisaría,---mm
2012-05-21,General Campos - Comisaría,---mm
2012-05-21,San Salvador - Comisaría,1mm
2012-05-22,General Campos - Comisaría,28mm
2012-05-22,San Salvador - Comisaría,23mm
2012-05-23,General Campos - Comisaría,---mm
2012-05-23,San Salvador - Comisaría,---mm
2012-05-30,General Campos - Comisaría,---mm
2012-05-30,San Salvador - Comisaría,---mm
2012-06-14,General Campos - Comisaría,3mm
2012-06-14,San Salvador - Comisaría,7mm
2012-06-15,General Campos - Comisaría,---mm
2012-06-15,San Salvador - Comisaría,---mm
2012-06-17,General Campos - Comisaría,8mm
2012-06-17,San Salvador - Comisaría,14mm
2012-07-02,General Campos - Comisaría,---mm
2012-07-02,San Salvador - Comisaría,1mm
2012-07-03,General Campos - Comisaría,---mm
2012-07-03,San Salvador - Comisaría,---mm
2012-07-04,General Campos - Comisaría,16mm
2012-07-04,San Salvador - Comisaría,12mm
2012-08-04,General Campos - Comisaría,---mm
2012-08-04,San Salvador - Comisaría,---mm
2012-08-05,General Campos - Comisaría,---mm
2012-08-05,San Salvador - Comisaría,---mm
2012-08-07,General Campos - Comisaría,1mm
2012-08-07,San Salvador - Comisaría,3mm
2012-08-11,General Campos - Comisaría,10mm
2012-08-11,San Salvador - Comisaría,9mm
2012-08-12,General Campos - Comisaría,---mm
2012-08-12,San Salvador - Comisaría,8mm
2012-08-14,General Campos - Comisaría,5mm
2012-08-14,San Salvador - Comisaría,4mm
2012-08-15,General Campos - Comisaría,1mm
2012-08-15,San Salvador - Comisaría,6mm
2012-08-16,General Campos - Comisaría,8mm
2012-08-16,San Salvador - Comisaría,7mm
2012-08-17,General Campos - Comisaría,104mm
2012-08-17,San Salvador - Comisaría,117mm
2012-08-20,General Campos - Comisaría,43mm
2012-08-20,San Salvador - Comisaría,44mm
2012-08-23,General Campos - Comisaría,0mm
2012-08-23,San Salvador - Comisaría,0mm
2012-08-24,General Campos - Comisaría,20mm
2012-08-24,San Salvador - Comisaría,20mm
2012-09-04,General Campos - Comisaría,---mm
2012-09-04,San Salvador - Comisaría,---mm
2012-09-05,General Campos - Comisaría,10mm
2012-09-05,San Salvador - Comisaría,17mm
2012-09-06,General Campos - Comisaría,50mm
2012-09-06,San Salvador - Comisaría,55mm
2012-09-07,General Campos - Comisaría,---mm
2012-09-07,San Salvador - Comisaría,---mm
2012-09-17,General Campos - Comisaría,5mm
2012-09-17,San Salvador - Comisaría,5mm
2012-09-18,General Campos - Comisaría,23mm
2012-09-18,San Salvador - Comisaría,25mm
2012-09-24,General Campos - Comisaría,---mm
2012-09-24,San Salvador - Comisaría,---mm
2012-09-30,General Campos - Comisaría,---mm
