fecha,Estación,Precipitación
2010-12-10,Mojones Norte - Comisaría Nº 22,---mm
2010-12-10,Mojones Sur I - Comisaría Nº 27,---mm
2010-12-10,Paso de La Laguna - Raíces Oeste,---mm
2010-12-10,Raíces Oeste - Comisaría Nº 29,---mm
2010-12-10,Villa Clara - Comisaría,---mm
2010-12-10,Villa Dominguez - Comisaría,---mm
2010-12-11,Ingeniero Sajaroff - Subcomisaría,---mm
2010-12-11,Lucas Norte - Subcomisaría,---mm
2010-12-11,Lucas Sur I - Subcomisaría,---mm
2010-12-11,Mojones Norte - Comisaría Nº 22,---mm
2010-12-11,Mojones Sur I - Comisaría Nº 27,---mm
2010-12-11,Paso de La Laguna - Raíces Oeste,---mm
2010-12-11,Raíces Oeste - Comisaría Nº 29,---mm
2010-12-11,Villa Clara - Comisaría,---mm
2010-12-11,Villa Dominguez - Comisaría,---mm
2010-12-12,Ingeniero Sajaroff - Subcomisaría,---mm
2010-12-12,Lucas Norte - Subcomisaría,2mm
2010-12-12,Lucas Sur I - Subcomisaría,12mm
2010-12-12,Mojones Norte - Comisaría Nº 22,2mm
2010-12-12,Mojones Sur I - Comisaría Nº 27,12mm
2010-12-12,Paso de La Laguna - Raíces Oeste,---mm
2010-12-12,Raíces Oeste - Comisaría Nº 29,10mm
2010-12-12,Villa Clara - Comisaría,9mm
2010-12-12,Villa Dominguez - Comisaría,17mm
2010-12-18,Ingeniero Sajaroff - Subcomisaría,6mm
2010-12-18,Lucas Norte - Subcomisaría,11mm
2010-12-18,Lucas Sur I - Subcomisaría,9mm
2010-12-18,Mojones Norte - Comisaría Nº 22,2mm
2010-12-18,Mojones Sur I - Comisaría Nº 27,5mm
2010-12-18,Paso de La Laguna - Raíces Oeste,---mm
2010-12-18,Raíces Oeste - Comisaría Nº 29,12mm
2010-12-18,Villa Clara - Comisaría,7mm
2010-12-18,Villa Dominguez - Comisaría,8mm
2010-12-19,Ingeniero Sajaroff - Subcomisaría,22mm
2010-12-19,Lucas Norte - Subcomisaría,24mm
2010-12-19,Lucas Sur I - Subcomisaría,10mm
2010-12-19,Mojones Norte - Comisaría Nº 22,23mm
2010-12-19,Mojones Sur I - Comisaría Nº 27,30mm
2010-12-19,Paso de La Laguna - Raíces Oeste,30mm
2010-12-19,Raíces Oeste - Comisaría Nº 29,39mm
2010-12-19,Villa Clara - Comisaría,22mm
2010-12-19,Villa Dominguez - Comisaría,24mm
2011-01-25,Ingeniero Sajaroff - Subcomisaría,18mm
2011-01-25,Lucas Norte - Subcomisaría,27mm
2011-01-25,Lucas Sur I - Subcomisaría,46mm
2011-01-25,Mojones Norte - Comisaría Nº 22,22mm
2011-01-25,Mojones Sur I - Comisaría Nº 27,45mm
2011-01-25,Paso de La Laguna - Raíces Oeste,8mm
2011-01-25,Raíces Oeste - Comisaría Nº 29,---mm
2011-01-25,Villa Clara - Comisaría,3mm
2011-01-25,Villa Dominguez - Comisaría,4mm
2011-01-27,Ingeniero Sajaroff - Subcomisaría,---mm
2011-01-27,Lucas Norte - Subcomisaría,---mm
2011-01-27,Lucas Sur I - Subcomisaría,---mm
2011-01-27,Mojones Norte - Comisaría Nº 22,---mm
2011-01-27,Mojones Sur I - Comisaría Nº 27,---mm
2011-01-27,Paso de La Laguna - Raíces Oeste,---mm
2011-01-27,Raíces Oeste - Comisaría Nº 29,---mm
2011-01-27,Villa Clara - Comisaría,---mm
2011-01-27,Villa Dominguez - Comisaría,---mm
2011-01-28,Ingeniero Sajaroff - Subcomisaría,---mm
2011-01-28,Lucas Norte - Subcomisaría,---mm
2011-01-28,Lucas Sur I - Subcomisaría,---mm
2011-01-28,Mojones Norte - Comisaría Nº 22,---mm
2011-01-28,Mojones Sur I - Comisaría Nº 27,---mm
2011-01-28,Paso de La Laguna - Raíces Oeste,---mm
2011-01-28,Raíces Oeste - Comisaría Nº 29,---mm
2011-01-28,Villa Clara - Comisaría,---mm
2011-01-28,Villa Dominguez - Comisaría,---mm
2011-02-07,Ingeniero Sajaroff - Subcomisaría,30mm
2011-02-07,Lucas Norte - Subcomisaría,77mm
2011-02-07,Lucas Sur I - Subcomisaría,9mm
2011-02-07,Mojones Norte - Comisaría Nº 22,34mm
2011-02-07,Mojones Sur I - Comisaría Nº 27,14mm
2011-02-07,Paso de La Laguna - Raíces Oeste,22mm
2011-02-07,Raíces Oeste - Comisaría Nº 29,22mm
2011-02-07,Villa Clara - Comisaría,40mm
2011-02-07,Villa Dominguez - Comisaría,34mm
2011-02-09,Ingeniero Sajaroff - Subcomisaría,3mm
2011-02-09,Lucas Norte - Subcomisaría,5mm
2011-02-09,Lucas Sur I - Subcomisaría,0mm
2011-02-09,Mojones Norte - Comisaría Nº 22,0mm
2011-02-09,Mojones Sur I - Comisaría Nº 27,0mm
2011-02-09,Paso de La Laguna - Raíces Oeste,---mm
2011-02-09,Raíces Oeste - Comisaría Nº 29,0mm
2011-02-09,Villa Clara - Comisaría,0mm
2011-02-09,Villa Dominguez - Comisaría,0mm
2011-02-12,Ingeniero Sajaroff - Subcomisaría,---mm
2011-02-12,Lucas Norte - Subcomisaría,---mm
