fecha,Estación,Precipitación
2011-06-15,Gdor. Maciá - Comisaría,---mm
2011-06-15,Rosario del Tala - OSM,---mm
2011-06-15,Sauce Norte,1mm
2011-06-15,Tala - Ciudad,4mm
2011-06-17,Durazno - Comisaría,---mm
2011-06-17,Gdor Echagüe - Comisaría,---mm
2011-06-17,Gdor Mansilla - Comisaría,---mm
2011-06-17,Gdor. Maciá - Comisaría,---mm
2011-06-17,Rosario del Tala - OSM,---mm
2011-06-17,Sauce Norte,---mm
2011-06-17,Tala - Ciudad,---mm
2011-06-20,Durazno - Comisaría,---mm
2011-06-20,Gdor Echagüe - Comisaría,---mm
2011-06-20,Gdor Mansilla - Comisaría,---mm
2011-06-20,Gdor. Maciá - Comisaría,---mm
2011-06-20,Rosario del Tala - OSM,---mm
2011-06-20,Sauce Norte,---mm
2011-06-20,Tala - Ciudad,---mm
2011-06-21,Durazno - Comisaría,---mm
2011-06-21,Gdor Echagüe - Comisaría,---mm
2011-06-21,Gdor Mansilla - Comisaría,---mm
2011-06-21,Gdor. Maciá - Comisaría,---mm
2011-06-21,Rosario del Tala - OSM,---mm
2011-06-21,Sauce Norte,---mm
2011-06-21,Tala - Ciudad,---mm
2011-06-22,Durazno - Comisaría,25mm
2011-06-22,Gdor Echagüe - Comisaría,39mm
2011-06-22,Gdor Mansilla - Comisaría,25mm
2011-06-22,Gdor. Maciá - Comisaría,30mm
2011-06-22,Rosario del Tala - OSM,27mm
2011-06-22,Sauce Norte,24mm
2011-06-22,Tala - Ciudad,27mm
2011-07-13,Durazno - Comisaría,10mm
2011-07-13,Gdor Echagüe - Comisaría,1mm
2011-07-13,Gdor Mansilla - Comisaría,11mm
2011-07-13,Gdor. Maciá - Comisaría,3mm
2011-07-13,Rosario del Tala - OSM,8mm
2011-07-13,Sauce Norte,1mm
2011-07-13,Tala - Ciudad,---mm
2011-07-15,Durazno - Comisaría,---mm
2011-07-15,Gdor Echagüe - Comisaría,---mm
2011-07-15,Gdor Mansilla - Comisaría,---mm
2011-07-15,Gdor. Maciá - Comisaría,---mm
2011-07-15,Rosario del Tala - OSM,5mm
2011-07-15,Sauce Norte,---mm
2011-07-15,Tala - Ciudad,---mm
2011-07-16,Durazno - Comisaría,---mm
2011-07-16,Gdor Echagüe - Comisaría,---mm
2011-07-16,Gdor Mansilla - Comisaría,---mm
2011-07-16,Gdor. Maciá - Comisaría,---mm
2011-07-16,Rosario del Tala - OSM,---mm
2011-07-16,Sauce Norte,---mm
2011-07-16,Tala - Ciudad,---mm
2011-07-18,Durazno - Comisaría,---mm
2011-07-18,Gdor Echagüe - Comisaría,---mm
2011-07-18,Gdor Mansilla - Comisaría,---mm
2011-07-18,Gdor. Maciá - Comisaría,---mm
2011-07-18,Rosario del Tala - OSM,---mm
2011-07-18,Sauce Norte,---mm
2011-07-18,Tala - Ciudad,---mm
2011-07-25,Durazno - Comisaría,---mm
2011-07-25,Gdor Echagüe - Comisaría,---mm
2011-07-25,Gdor Mansilla - Comisaría,---mm
2011-07-25,Gdor. Maciá - Comisaría,---mm
2011-07-25,Rosario del Tala - OSM,---mm
2011-07-25,Sauce Norte,---mm
2011-07-25,Tala - Ciudad,---mm
2011-07-27,Durazno - Comisaría,---mm
2011-07-27,Gdor Echagüe - Comisaría,---mm
2011-07-27,Gdor Mansilla - Comisaría,---mm
2011-07-27,Gdor. Maciá - Comisaría,---mm
2011-07-27,Rosario del Tala - OSM,---mm
2011-07-27,Sauce Norte,---mm
2011-07-27,Tala - Ciudad,---mm
2011-07-29,Durazno - Comisaría,---mm
2011-07-29,Gdor Echagüe - Comisaría,---mm
2011-07-29,Gdor Mansilla - Comisaría,---mm
2011-07-29,Gdor. Maciá - Comisaría,---mm
2011-07-29,Rosario del Tala - OSM,---mm
2011-07-29,Sauce Norte,---mm
2011-07-29,Tala - Ciudad,---mm
2011-08-01,Durazno - Comisaría,20mm
2011-08-01,Gdor Echagüe - Comisaría,20mm
2011-08-01,Gdor Mansilla - Comisaría,15mm
2011-08-01,Gdor. Maciá - Comisaría,15mm
2011-08-01,Rosario del Tala - OSM,18mm
2011-08-01,Sauce Norte,17mm
2011-08-01,Tala - Ciudad,18mm
2011-08-15,Durazno - Comisaría,---mm
2011-08-15,Gdor Echagüe - Comisaría,---mm
2011-08-15,Gdor Mansilla - Comisaría,---mm
2011-08-15,Gdor. Maciá - Comisaría,---mm
2011-08-15,Rosario del Tala - OSM,---mm
2011-08-15,Sauce Norte,---mm
2011-08-15,Tala - Ciudad,---mm
2011-08-16,Durazno - Comisaría,22mm
2011-08-16,Gdor Echagüe - Comisaría,15mm
2011-08-16,Gdor Mansilla - Comisaría,10mm
2011-08-16,Gdor. Maciá - Comisaría,23mm
2011-08-16,Rosario del Tala - OSM,24mm
2011-08-16,Sauce Norte,15mm
2011-08-16,Tala - Ciudad,---mm
2011-08-18,Durazno - Comisaría,3mm
2011-08-18,Gdor Echagüe - Comisaría,4mm
2011-08-18,Gdor Mansilla - Comisaría,0mm
2011-08-18,Gdor. Maciá - Comisaría,2mm
2011-08-18,Rosario del Tala - OSM,5mm
2011-08-18,Sauce Norte,10mm
2011-08-18,Tala - Ciudad,5mm
2011-08-27,Durazno - Comisaría,12mm
2011-08-27,Gdor Echagüe - Comisaría,27mm
2011-08-27,Gdor Mansilla - Comisaría,17mm
2011-08-27,Gdor. Maciá - Comisaría,36mm
2011-08-27,Rosario del Tala - OSM,26mm
2011-08-27,Sauce Norte,31mm
2011-08-27,Tala - Ciudad,26mm
2011-09-16,Durazno - Comisaría,7mm
2011-09-16,Gdor Echagüe - Comisaría,6mm
2011-09-16,Gdor Mansilla - Comisaría,50mm
2011-09-16,Gdor. Maciá - Comisaría,9mm
2011-09-16,Rosario del Tala - OSM,7mm
2011-09-16,Sauce Norte,36mm
2011-09-16,Tala - Ciudad,7mm
2011-09-17,Durazno - Comisaría,---mm
2011-09-17,Gdor Echagüe - Comisaría,---mm
2011-09-17,Gdor Mansilla - Comisaría,---mm
2011-09-17,Gdor. Maciá - Comisaría,---mm
2011-09-17,Rosario del Tala - OSM,---mm
2011-09-17,Sauce Norte,---mm
2011-09-17,Tala - Ciudad,---mm
2011-09-30,Durazno - Comisaría,15mm
2011-09-30,Gdor Echagüe - Comisaría,20mm
2011-09-30,Gdor Mansilla - Comisaría,---mm
2011-09-30,Gdor. Maciá - Comisaría,10mm
2011-09-30,Rosario del Tala - OSM,10mm
2011-09-30,Sauce Norte,20mm
2011-09-30,Tala - Ciudad,10mm
2011-10-04,Durazno - Comisaría,11mm
2011-10-04,Gdor Echagüe - Comisaría,14mm
2011-10-04,Gdor Mansilla - Comisaría,20mm
2011-10-04,Gdor. Maciá - Comisaría,11mm
2011-10-04,Rosario del Tala - OSM,13mm
2011-10-04,Sauce Norte,14mm
2011-10-04,Tala - Ciudad,14mm
2011-10-06,Durazno - Comisaría,30mm
2011-10-06,Gdor Echagüe - Comisaría,60mm
2011-10-06,Gdor Mansilla - Comisaría,56mm
2011-10-06,Gdor. Maciá - Comisaría,22mm
2011-10-06,Rosario del Tala - OSM,44mm
2011-10-06,Sauce Norte,40mm
2011-10-06,Tala - Ciudad,44mm
2011-10-07,Durazno - Comisaría,35mm
